   2.9979246e-05   9.9971521e-01
   3.0012975e-05   9.9971520e-01
   3.0046742e-05   9.9971519e-01
   3.0080547e-05   9.9971518e-01
   3.0114390e-05   9.9971518e-01
   3.0148271e-05   9.9971517e-01
   3.0182190e-05   9.9971516e-01
   3.0216147e-05   9.9971515e-01
   3.0250143e-05   9.9971514e-01
   3.0284177e-05   9.9971513e-01
   3.0318249e-05   9.9971512e-01
   3.0352359e-05   9.9971511e-01
   3.0386508e-05   9.9971510e-01
   3.0420695e-05   9.9971509e-01
   3.0454921e-05   9.9971508e-01
   3.0489185e-05   9.9971507e-01
   3.0523488e-05   9.9971506e-01
   3.0557829e-05   9.9971505e-01
   3.0592209e-05   9.9971504e-01
   3.0626628e-05   9.9971504e-01
   3.0661085e-05   9.9971503e-01
   3.0695581e-05   9.9971502e-01
   3.0730116e-05   9.9971501e-01
   3.0764690e-05   9.9971500e-01
   3.0799303e-05   9.9971499e-01
   3.0833954e-05   9.9971498e-01
   3.0868645e-05   9.9971497e-01
   3.0903375e-05   9.9971496e-01
   3.0938143e-05   9.9971495e-01
   3.0972951e-05   9.9971494e-01
   3.1007798e-05   9.9971493e-01
   3.1042684e-05   9.9971492e-01
   3.1077610e-05   9.9971491e-01
   3.1112575e-05   9.9971490e-01
   3.1147579e-05   9.9971489e-01
   3.1182622e-05   9.9971488e-01
   3.1217705e-05   9.9971487e-01
   3.1252827e-05   9.9971486e-01
   3.1287989e-05   9.9971485e-01
   3.1323191e-05   9.9971484e-01
   3.1358432e-05   9.9971483e-01
   3.1393713e-05   9.9971482e-01
   3.1429033e-05   9.9971481e-01
   3.1464393e-05   9.9971480e-01
   3.1499793e-05   9.9971479e-01
   3.1535233e-05   9.9971478e-01
   3.1570712e-05   9.9971477e-01
   3.1606232e-05   9.9971476e-01
   3.1641791e-05   9.9971475e-01
   3.1677391e-05   9.9971474e-01
   3.1713031e-05   9.9971473e-01
   3.1748710e-05   9.9971472e-01
   3.1784430e-05   9.9971471e-01
   3.1820190e-05   9.9971470e-01
   3.1855990e-05   9.9971469e-01
   3.1891831e-05   9.9971468e-01
   3.1927712e-05   9.9971467e-01
   3.1963633e-05   9.9971466e-01
   3.1999594e-05   9.9971465e-01
   3.2035596e-05   9.9971464e-01
   3.2071639e-05   9.9971463e-01
   3.2107722e-05   9.9971462e-01
   3.2143846e-05   9.9971461e-01
   3.2180010e-05   9.9971460e-01
   3.2216215e-05   9.9971458e-01
   3.2252461e-05   9.9971457e-01
   3.2288748e-05   9.9971456e-01
   3.2325075e-05   9.9971455e-01
   3.2361443e-05   9.9971454e-01
   3.2397852e-05   9.9971453e-01
   3.2434303e-05   9.9971452e-01
   3.2470794e-05   9.9971451e-01
   3.2507326e-05   9.9971450e-01
   3.2543899e-05   9.9971449e-01
   3.2580514e-05   9.9971448e-01
   3.2617169e-05   9.9971447e-01
   3.2653866e-05   9.9971446e-01
   3.2690604e-05   9.9971445e-01
   3.2727384e-05   9.9971444e-01
   3.2764205e-05   9.9971442e-01
   3.2801067e-05   9.9971441e-01
   3.2837971e-05   9.9971440e-01
   3.2874916e-05   9.9971439e-01
   3.2911903e-05   9.9971438e-01
   3.2948931e-05   9.9971437e-01
   3.2986002e-05   9.9971436e-01
   3.3023113e-05   9.9971435e-01
   3.3060267e-05   9.9971434e-01
   3.3097463e-05   9.9971433e-01
   3.3134700e-05   9.9971431e-01
   3.3171979e-05   9.9971430e-01
   3.3209300e-05   9.9971429e-01
   3.3246663e-05   9.9971428e-01
   3.3284068e-05   9.9971427e-01
   3.3321515e-05   9.9971426e-01
   3.3359005e-05   9.9971425e-01
   3.3396536e-05   9.9971424e-01
   3.3434110e-05   9.9971422e-01
   3.3471726e-05   9.9971421e-01
   3.3509384e-05   9.9971420e-01
   3.3547085e-05   9.9971419e-01
   3.3584828e-05   9.9971418e-01
   3.3622614e-05   9.9971417e-01
   3.3660442e-05   9.9971416e-01
   3.3698312e-05   9.9971414e-01
   3.3736226e-05   9.9971413e-01
   3.3774182e-05   9.9971412e-01
   3.3812180e-05   9.9971411e-01
   3.3850222e-05   9.9971410e-01
   3.3888306e-05   9.9971409e-01
   3.3926433e-05   9.9971407e-01
   3.3964603e-05   9.9971406e-01
   3.4002816e-05   9.9971405e-01
   3.4041071e-05   9.9971404e-01
   3.4079370e-05   9.9971403e-01
   3.4117712e-05   9.9971402e-01
   3.4156097e-05   9.9971400e-01
   3.4194526e-05   9.9971399e-01
   3.4232997e-05   9.9971398e-01
   3.4271512e-05   9.9971397e-01
   3.4310070e-05   9.9971396e-01
   3.4348672e-05   9.9971394e-01
   3.4387317e-05   9.9971393e-01
   3.4426005e-05   9.9971392e-01
   3.4464737e-05   9.9971391e-01
   3.4503513e-05   9.9971390e-01
   3.4542332e-05   9.9971388e-01
   3.4581195e-05   9.9971387e-01
   3.4620101e-05   9.9971386e-01
   3.4659052e-05   9.9971385e-01
   3.4698046e-05   9.9971384e-01
   3.4737084e-05   9.9971382e-01
   3.4776166e-05   9.9971381e-01
   3.4815292e-05   9.9971380e-01
   3.4854462e-05   9.9971379e-01
   3.4893676e-05   9.9971377e-01
   3.4932934e-05   9.9971376e-01
   3.4972236e-05   9.9971375e-01
   3.5011583e-05   9.9971374e-01
   3.5050973e-05   9.9971373e-01
   3.5090408e-05   9.9971371e-01
   3.5129888e-05   9.9971370e-01
   3.5169412e-05   9.9971369e-01
   3.5208980e-05   9.9971368e-01
   3.5248593e-05   9.9971366e-01
   3.5288251e-05   9.9971365e-01
   3.5327953e-05   9.9971364e-01
   3.5367699e-05   9.9971362e-01
   3.5407491e-05   9.9971361e-01
   3.5447327e-05   9.9971360e-01
   3.5487208e-05   9.9971359e-01
   3.5527134e-05   9.9971357e-01
   3.5567105e-05   9.9971356e-01
   3.5607121e-05   9.9971355e-01
   3.5647181e-05   9.9971354e-01
   3.5687287e-05   9.9971352e-01
   3.5727438e-05   9.9971351e-01
   3.5767634e-05   9.9971350e-01
   3.5807876e-05   9.9971348e-01
   3.5848163e-05   9.9971347e-01
   3.5888495e-05   9.9971346e-01
   3.5928872e-05   9.9971344e-01
   3.5969295e-05   9.9971343e-01
   3.6009763e-05   9.9971342e-01
   3.6050277e-05   9.9971340e-01
   3.6090836e-05   9.9971339e-01
   3.6131441e-05   9.9971338e-01
   3.6172092e-05   9.9971337e-01
   3.6212788e-05   9.9971335e-01
   3.6253531e-05   9.9971334e-01
   3.6294319e-05   9.9971333e-01
   3.6335153e-05   9.9971331e-01
   3.6376033e-05   9.9971330e-01
   3.6416959e-05   9.9971328e-01
   3.6457931e-05   9.9971327e-01
   3.6498949e-05   9.9971326e-01
   3.6540013e-05   9.9971324e-01
   3.6581123e-05   9.9971323e-01
   3.6622280e-05   9.9971322e-01
   3.6663483e-05   9.9971320e-01
   3.6704732e-05   9.9971319e-01
   3.6746028e-05   9.9971318e-01
   3.6787370e-05   9.9971316e-01
   3.6828759e-05   9.9971315e-01
   3.6870194e-05   9.9971314e-01
   3.6911676e-05   9.9971312e-01
   3.6953204e-05   9.9971311e-01
   3.6994780e-05   9.9971309e-01
   3.7036402e-05   9.9971308e-01
   3.7078070e-05   9.9971307e-01
   3.7119786e-05   9.9971305e-01
   3.7161549e-05   9.9971304e-01
   3.7203359e-05   9.9971302e-01
   3.7245215e-05   9.9971301e-01
   3.7287119e-05   9.9971300e-01
   3.7329070e-05   9.9971298e-01
   3.7371068e-05   9.9971297e-01
   3.7413114e-05   9.9971295e-01
   3.7455206e-05   9.9971294e-01
   3.7497346e-05   9.9971292e-01
   3.7539534e-05   9.9971291e-01
   3.7581769e-05   9.9971290e-01
   3.7624051e-05   9.9971288e-01
   3.7666381e-05   9.9971287e-01
   3.7708759e-05   9.9971285e-01
   3.7751184e-05   9.9971284e-01
   3.7793657e-05   9.9971282e-01
   3.7836178e-05   9.9971281e-01
   3.7878747e-05   9.9971280e-01
   3.7921363e-05   9.9971278e-01
   3.7964028e-05   9.9971277e-01
   3.8006740e-05   9.9971275e-01
   3.8049501e-05   9.9971274e-01
   3.8092310e-05   9.9971272e-01
   3.8135167e-05   9.9971271e-01
   3.8178072e-05   9.9971269e-01
   3.8221025e-05   9.9971268e-01
   3.8264027e-05   9.9971266e-01
   3.8307077e-05   9.9971265e-01
   3.8350175e-05   9.9971263e-01
   3.8393322e-05   9.9971262e-01
   3.8436518e-05   9.9971260e-01
   3.8479762e-05   9.9971259e-01
   3.8523055e-05   9.9971257e-01
   3.8566396e-05   9.9971256e-01
   3.8609786e-05   9.9971254e-01
   3.8653225e-05   9.9971253e-01
   3.8696713e-05   9.9971251e-01
   3.8740250e-05   9.9971250e-01
