1	0.136598
1.49988	0.132594
1.99976	0.127034
2.49963	0.119964
2.99951	0.111444
3.49939	0.101542
3.99927	0.09034
4.49915	0.0779305
4.99902	0.0644152
5.4989	0.0499051
5.99878	0.0345191
6.49866	0.0183834
6.99853	0.00163006
7.49841	-0.0156038
7.99829	-0.0331773
8.49817	-0.0509471
8.99805	-0.0687683
9.49792	-0.086496
9.9978	-0.103986
10.4977	-0.121097
10.9976	-0.13769
11.4974	-0.153631
11.9973	-0.168792
12.4972	-0.183051
12.9971	-0.196294
13.4969	-0.208416
13.9968	-0.219321
14.4967	-0.228923
14.9966	-0.237146
15.4965	-0.243927
15.9963	-0.249215
16.4962	-0.25297
16.9961	-0.255165
17.496	-0.255786
17.9958	-0.254831
18.4957	-0.252313
18.9956	-0.248254
19.4955	-0.242691
19.9954	-0.235673
20.4952	-0.227259
20.9951	-0.21752
21.495	-0.206535
21.9949	-0.194397
22.4947	-0.181203
22.9946	-0.167061
23.4945	-0.152085
23.9944	-0.136393
24.4943	-0.120111
24.9941	-0.103367
25.494	-0.0862922
25.9939	-0.0690183
26.4938	-0.0516787
26.9937	-0.0344056
27.4935	-0.0173295
27.9934	-0.000578079
28.4933	0.015725
28.9932	0.031461
29.493	0.046517
29.9929	0.0607869
30.4928	0.0741721
30.9927	0.0865825
31.4926	0.097937
31.9924	0.108164
32.4923	0.117203
32.9922	0.125002
33.4921	0.131523
33.9919	0.136735
34.4918	0.140623
34.9917	0.14318
35.4916	0.144411
35.9915	0.144332
36.4913	0.142971
36.9912	0.140365
37.4911	0.136561
37.991	0.131616
38.4908	0.125596
38.9907	0.118576
39.4906	0.110636
39.9905	0.101865
40.4904	0.0923573
40.9902	0.0822111
41.4901	0.0715295
41.99	0.0604186
42.4899	0.0489863
42.9897	0.0373419
43.4896	0.0255945
43.9895	0.0138527
44.4894	0.00222307
44.9893	-0.00919047
45.4891	-0.0202876
45.989	-0.0309724
46.4889	-0.0411542
46.9888	-0.0507485
47.4886	-0.0596771
47.9885	-0.0678695
48.4884	-0.0752628
48.9883	-0.0818023
49.4882	-0.0874421
49.988	-0.0921452
50.4879	-0.0958839
50.9878	-0.0986397
51.4877	-0.100403
51.9875	-0.101175
52.4874	-0.100964
52.9873	-0.0997896
53.4872	-0.0976776
53.9871	-0.0946638
54.4869	-0.0907914
54.9868	-0.086111
55.4867	-0.0806801
55.9866	-0.0745622
56.4864	-0.0678264
56.9863	-0.0605467
57.4862	-0.052801
57.9861	-0.0446705
58.486	-0.036239
58.9858	-0.0275917
59.4857	-0.0188149
59.9856	-0.00999466
60.4855	-0.00121641
60.9853	0.00743609
61.4852	0.0158814
61.9851	0.0240413
62.485	0.0318412
62.9849	0.0392111
63.4847	0.046086
63.9846	0.0524065
64.4845	0.0581194
64.9844	0.0631779
65.4842	0.0675424
65.9841	0.07118
66.484	0.0740657
66.9839	0.0761818
67.4838	0.0775183
67.9836	0.0780729
68.4835	0.0778508
68.9834	0.0768647
69.4833	0.0751345
69.9832	0.0726869
70.483	0.0695555
70.9829	0.0657799
71.4828	0.0614055
71.9827	0.0564829
72.4825	0.0510674
72.9824	0.0452185
73.4823	0.0389991
73.9822	0.0324749
74.4821	0.0257139
74.9819	0.0187855
75.4818	0.01176
75.9817	0.00470754
76.4816	-0.00230203
76.9814	-0.00920022
77.4813	-0.0159204
77.9812	-0.0223986
78.4811	-0.0285737
78.981	-0.0343885
79.4808	-0.0397899
79.9807	-0.0447295
80.4806	-0.0491638
80.9805	-0.0530551
81.4803	-0.0563711
81.9802	-0.0590857
82.4801	-0.0611791
82.98	-0.0626376
83.4799	-0.0634541
83.9797	-0.0636277
84.4796	-0.063164
84.9795	-0.0620748
85.4794	-0.0603779
85.9792	-0.0580969
86.4791	-0.0552609
86.979	-0.0519043
87.4789	-0.0480661
87.9788	-0.0437896
88.4786	-0.0391223
88.9785	-0.0341147
89.4784	-0.0288203
89.9783	-0.0232949
90.4781	-0.017596
90.978	-0.0117822
91.4779	-0.00591263
91.9778	-4.63732e-05
92.4777	0.0057581
92.9775	0.0114435
93.4774	0.0169544
93.9773	0.0222376
94.4772	0.0272426
94.977	0.0319223
95.4769	0.0362333
95.9768	0.0401361
96.4767	0.0435959
96.9766	0.0465825
97.4764	0.0490708
97.9763	0.0510407
98.4762	0.0524776
98.9761	0.0533725
99.4759	0.0537215
99.9758	0.0535266
100.476	0.0527949
100.976	0.0515388
101.475	0.0497761
101.975	0.0475291
102.475	0.0448251
102.975	0.0416953
103.475	0.0381752
103.975	0.0343038
104.475	0.0301231
104.975	0.025678
105.474	0.0210155
105.974	0.0161845
106.474	0.0112349
106.974	0.0062176
107.474	0.00118356
107.974	-0.00381647
108.474	-0.00873257
108.974	-0.0135161
109.474	-0.01812
109.973	-0.0224998
110.473	-0.0266133
110.973	-0.0304215
111.473	-0.0338887
111.973	-0.0369831
112.473	-0.0396767
112.973	-0.0419459
113.473	-0.0437714
113.972	-0.0451388
114.472	-0.0460381
114.972	-0.0464643
115.472	-0.046417
115.972	-0.0459008
116.472	-0.0449248
116.972	-0.0435027
117.472	-0.0416524
117.971	-0.0393963
118.471	-0.0367603
118.971	-0.0337743
119.471	-0.0304712
119.971	-0.0268869
120.471	-0.0230598
120.971	-0.0190306
121.471	-0.0148415
121.97	-0.0105361
122.47	-0.00615881
122.97	-0.00175433
