  1.40334825   0.78539816
  1.23095942   0.98174770
  1.23095942   0.58904862
  1.04719755   0.78539816
  1.04719755   1.17809725
  0.84106867   1.37444679
  0.84106867   0.98174770
  0.62236849   1.30899694
  1.04719755   0.39269908
  0.84106867   0.58904862
  0.84106867   0.19634954
  0.62236849   0.26179939
  0.62236849   0.78539816
  0.41113786   1.17809725
  0.41113786   0.39269908
  0.20448020   0.78539816
  1.40334825   2.35619449
  1.23095942   2.55254403
  1.23095942   2.15984495
  1.04719755   2.35619449
  1.04719755   2.74889357
  0.84106867   2.94524311
  0.84106867   2.55254403
  0.62236849   2.87979327
  1.04719755   1.96349541
  0.84106867   2.15984495
  0.84106867   1.76714587
  0.62236849   1.83259571
  0.62236849   2.35619449
  0.41113786   2.74889357
  0.41113786   1.96349541
  0.20448020   2.35619449
  1.40334825   3.92699082
  1.23095942   4.12334036
  1.23095942   3.73064128
  1.04719755   3.92699082
  1.04719755   4.31968990
  0.84106867   4.51603944
  0.84106867   4.12334036
  0.62236849   4.45058959
  1.04719755   3.53429174
  0.84106867   3.73064128
  0.84106867   3.33794219
  0.62236849   3.40339204
  0.62236849   3.92699082
  0.41113786   4.31968990
  0.41113786   3.53429174
  0.20448020   3.92699082
  1.40334825   5.49778714
  1.23095942   5.69413668
  1.23095942   5.30143760
  1.04719755   5.49778714
  1.04719755   5.89048623
  0.84106867   6.08683577
  0.84106867   5.69413668
  0.62236849   6.02138592
  1.04719755   5.10508806
  0.84106867   5.30143760
  0.84106867   4.90873852
  0.62236849   4.97418837
  0.62236849   5.49778714
  0.41113786   5.89048623
  0.41113786   5.10508806
  0.20448020   5.49778714
  2.09439510   0.00000000
  1.91063324   0.19634954
  1.91063324   6.08683577
  1.73824441   0.00000000
  1.73824441   0.39269908
  1.57079633   0.58904862
  1.57079633   0.19634954
  1.40334825   0.39269908
  1.73824441   5.89048623
  1.57079633   6.08683577
  1.57079633   5.69413668
  1.40334825   5.89048623
  1.40334825   0.00000000
  1.23095942   0.19634954
  1.23095942   6.08683577
  1.04719755   0.00000000
  2.09439510   1.57079633
  1.91063324   1.76714587
  1.91063324   1.37444679
  1.73824441   1.57079633
  1.73824441   1.96349541
  1.57079633   2.15984495
  1.57079633   1.76714587
  1.40334825   1.96349541
  1.73824441   1.17809725
  1.57079633   1.37444679
  1.57079633   0.98174770
  1.40334825   1.17809725
  1.40334825   1.57079633
  1.23095942   1.76714587
  1.23095942   1.37444679
  1.04719755   1.57079633
  2.09439510   3.14159265
  1.91063324   3.33794219
  1.91063324   2.94524311
  1.73824441   3.14159265
  1.73824441   3.53429174
  1.57079633   3.73064128
  1.57079633   3.33794219
  1.40334825   3.53429174
  1.73824441   2.74889357
  1.57079633   2.94524311
  1.57079633   2.55254403
  1.40334825   2.74889357
  1.40334825   3.14159265
  1.23095942   3.33794219
  1.23095942   2.94524311
  1.04719755   3.14159265
  2.09439510   4.71238898
  1.91063324   4.90873852
  1.91063324   4.51603944
  1.73824441   4.71238898
  1.73824441   5.10508806
  1.57079633   5.30143760
  1.57079633   4.90873852
  1.40334825   5.10508806
  1.73824441   4.31968990
  1.57079633   4.51603944
  1.57079633   4.12334036
  1.40334825   4.31968990
  1.40334825   4.71238898
  1.23095942   4.90873852
  1.23095942   4.51603944
  1.04719755   4.71238898
  2.93711245   0.78539816
  2.73045479   1.17809725
  2.73045479   0.39269908
  2.51922417   0.78539816
  2.51922417   1.30899694
  2.30052398   1.37444679
  2.30052398   0.98174770
  2.09439510   1.17809725
  2.51922417   0.26179939
  2.30052398   0.58904862
  2.30052398   0.19634954
  2.09439510   0.39269908
  2.09439510   0.78539816
  1.91063324   0.98174770
  1.91063324   0.58904862
  1.73824441   0.78539816
  2.93711245   2.35619449
  2.73045479   2.74889357
  2.73045479   1.96349541
  2.51922417   2.35619449
  2.51922417   2.87979327
  2.30052398   2.94524311
  2.30052398   2.55254403
  2.09439510   2.74889357
  2.51922417   1.83259571
  2.30052398   2.15984495
  2.30052398   1.76714587
  2.09439510   1.96349541
  2.09439510   2.35619449
  1.91063324   2.55254403
  1.91063324   2.15984495
  1.73824441   2.35619449
  2.93711245   3.92699082
  2.73045479   4.31968990
  2.73045479   3.53429174
  2.51922417   3.92699082
  2.51922417   4.45058959
  2.30052398   4.51603944
  2.30052398   4.12334036
  2.09439510   4.31968990
  2.51922417   3.40339204
  2.30052398   3.73064128
  2.30052398   3.33794219
  2.09439510   3.53429174
  2.09439510   3.92699082
  1.91063324   4.12334036
  1.91063324   3.73064128
  1.73824441   3.92699082
  2.93711245   5.49778714
  2.73045479   5.89048623
  2.73045479   5.10508806
  2.51922417   5.49778714
  2.51922417   6.02138592
  2.30052398   6.08683577
  2.30052398   5.69413668
  2.09439510   5.89048623
  2.51922417   4.97418837
  2.30052398   5.30143760
  2.30052398   4.90873852
  2.09439510   5.10508806
  2.09439510   5.49778714
  1.91063324   5.69413668
  1.91063324   5.30143760
  1.73824441   5.49778714
