  1.54996149   0.78539816
  1.52911759   0.80994186
  1.52911759   0.76085447
  1.50825556   0.78539816
  1.50825556   0.83448555
  1.48736624   0.85902924
  1.48736624   0.80994186
  1.46644035   0.83448555
  1.50825556   0.73631078
  1.48736624   0.76085447
  1.48736624   0.71176709
  1.46644035   0.73631078
  1.46644035   0.78539816
  1.44546850   0.80994186
  1.44546850   0.76085447
  1.42444107   0.78539816
  1.46644035   0.88357293
  1.44546850   0.90811663
  1.44546850   0.85902924
  1.42444107   0.88357293
  1.42444107   0.93266032
  1.40334825   0.95720401
  1.40334825   0.90811663
  1.38217994   0.93266032
  1.42444107   0.83448555
  1.40334825   0.85902924
  1.40334825   0.80994186
  1.38217994   0.83448555
  1.38217994   0.88357293
  1.36092573   0.90811663
  1.36092573   0.85902924
  1.33957485   0.88357293
  1.46644035   0.68722339
  1.44546850   0.71176709
  1.44546850   0.66267970
  1.42444107   0.68722339
  1.42444107   0.73631078
  1.40334825   0.76085447
  1.40334825   0.71176709
  1.38217994   0.73631078
  1.42444107   0.63813601
  1.40334825   0.66267970
  1.40334825   0.61359232
  1.38217994   0.63813601
  1.38217994   0.68722339
  1.36092573   0.71176709
  1.36092573   0.66267970
  1.33957485   0.68722339
  1.38217994   0.78539816
  1.36092573   0.80994186
  1.36092573   0.76085447
  1.33957485   0.78539816
  1.33957485   0.83448555
  1.31811607   0.85902924
  1.31811607   0.80994186
  1.29653771   0.83448555
  1.33957485   0.73631078
  1.31811607   0.76085447
  1.31811607   0.71176709
  1.29653771   0.73631078
  1.29653771   0.78539816
  1.27482752   0.80994186
  1.27482752   0.76085447
  1.25297262   0.78539816
  1.38217994   0.98174770
  1.36092573   1.00629140
  1.36092573   0.95720401
  1.33957485   0.98174770
  1.33957485   1.03083509
  1.31811607   1.05537878
  1.31811607   1.00629140
  1.29653771   1.03083509
  1.33957485   0.93266032
  1.31811607   0.95720401
  1.31811607   0.90811663
  1.29653771   0.93266032
  1.29653771   0.98174770
  1.27482752   1.00629140
  1.27482752   0.95720401
  1.25297262   0.98174770
  1.29653771   1.07992247
  1.27482752   1.10446617
  1.27482752   1.05537878
  1.25297262   1.07992247
  1.25297262   1.12900986
  1.23095942   1.15355355
  1.23095942   1.10446617
  1.20877350   1.12900986
  1.25297262   1.03083509
  1.23095942   1.05537878
  1.23095942   1.00629140
  1.20877350   1.03083509
  1.20877350   1.07992247
  1.18639955   1.10446617
  1.18639955   1.05537878
  1.16382120   1.07992247
  1.29653771   0.88357293
  1.27482752   0.90811663
  1.27482752   0.85902924
  1.25297262   0.88357293
  1.25297262   0.93266032
  1.23095942   0.95720401
  1.23095942   0.90811663
  1.20877350   0.93266032
  1.25297262   0.83448555
  1.23095942   0.85902924
  1.23095942   0.80994186
  1.20877350   0.83448555
  1.20877350   0.88357293
  1.18639955   0.90811663
  1.18639955   0.85902924
  1.16382120   0.88357293
  1.20877350   0.98174770
  1.18639955   1.00629140
  1.18639955   0.95720401
  1.16382120   0.98174770
  1.16382120   1.03083509
  1.14102090   1.05537878
  1.14102090   1.00629140
  1.11797973   1.03083509
  1.16382120   0.93266032
  1.14102090   0.95720401
  1.14102090   0.90811663
  1.11797973   0.93266032
  1.11797973   0.98174770
  1.09467727   1.00629140
  1.09467727   0.95720401
  1.07109129   0.98174770
  1.38217994   0.58904862
  1.36092573   0.61359232
