4.819518074610476, 1.9279538670232392e-23
4.89445374981506, 1.7815934146610148e-23
4.992514170901004, 1.6321432798162235e-23
5.063439012691619, 1.512104565116037e-23
5.13763570862707, 1.4053143119716095e-23
5.238258638406019, 1.3047808746088596e-23
5.369179494500074, 1.1959954642518745e-23
5.49488801984649, 1.0897522916134461e-23
5.623539757160576, 9.963740546891372e-24
5.755203615823477, 9.130921374160074e-24
5.889950118590732, 8.396594051165956e-24
6.0278514393661755, 7.730195858113136e-24
6.1689814418602635, 7.120774485163415e-24
6.313415719153479, 6.582037115374381e-24
6.461231634186055, 6.101553017046865e-24
6.634406538621801, 5.609012818432683e-24
6.793480162670665, 5.174453210302098e-24
6.95253581988873, 4.8132773512860236e-24
7.115315445012389, 4.4773114991700925e-24
7.285919855143111, 4.152173678815546e-24
7.510110262506509, 3.810659064478815e-24
7.7454658704523816, 3.491643852683145e-24
7.988197170665799, 3.214528496142962e-24
8.23853530629606, 2.9632326899068755e-24
8.496718664172581, 2.7362918224978564e-24
8.789321838232407, 2.531451421854397e-24
9.114629919491566, 2.3542157644596823e-24
9.491876667435626, 2.1724994754217088e-24
9.990971102858738, 1.978699301242187e-24
10.464284769604253, 1.833202620108142e-24
11.002377723577556, 1.6977080188638485e-24
11.612847032907464, 1.5776544670910641e-24
12.352110497600798, 1.464247504454235e-24
13.291349938828121, 1.3588662604008752e-24
14.412765631906609, 1.2655627008643452e-24
15.689196798578102, 1.1894581659590558e-24
17.078671954506138, 1.1306074909175773e-24
18.591202562776786, 1.084135244714087e-24
20.237686727099664, 1.0454509426199522e-24
22.029987714955716, 1.0138470553266124e-24
23.981019434954618, 9.872102504381298e-25
26.10483948428415, 9.645910519902444e-25
28.416750436678434, 9.451507795394604e-25
30.933410100706, 9.29007655582567e-25
33.672951542812186, 9.145714771174816e-25
36.65511373990736, 9.026185928945223e-25
39.901383802880474, 8.919387432393091e-25
43.43515179578859, 8.830432583348058e-25
47.28187926622742, 8.747843305924648e-25
51.46928270117994, 8.676891011567941e-25
56.027533230181376, 8.614605380774653e-25
60.989474014704236, 8.563489406257233e-25
66.39085689009977, 8.5126767355751e-25
72.27059996515175, 8.464816563755214e-25
78.67106803530133, 8.425138699216168e-25
85.63837782998007, 8.385646820152779e-25
93.22273029342293, 8.354186640466937e-25
101.47877229311482, 8.312423257079346e-25
110.46599036205633, 8.296815870362544e-25
120.24913931184662, 8.263100322759554e-25
130.89870880482945, 8.239839082988557e-25
142.49143124705506, 8.232099897092825e-25
155.11083466153423, 8.193512865450896e-25
168.84784452535288, 8.185817190988549e-25
183.8014389070131, 8.211497586597887e-25
200.07936162439958, 8.137245491596186e-25
217.79889856183172, 8.1270566526091305e-25
237.0877227397257, 8.101640335088787e-25
258.0848142257769, 8.081364523110272e-25
280.9414615158104, 8.0560911018094535e-25
305.8223515994705, 8.046003878167724e-25
332.90675656489657, 8.028381619308069e-25
362.3898252921256, 8.000767445488062e-25
394.4839895421494, 7.990749493914751e-25
429.4204945727875, 7.958277700017524e-25
467.4510653097993, 7.935874558519297e-25
508.84972007834125, 7.893729440269703e-25
553.9147449630998, 7.861651904156148e-25
602.9708430227658, 7.827252629027573e-25
656.3714738444185, 7.7759357292770585e-25
714.5014002947865, 7.7297961192754365e-25
777.7794608182772, 7.655102714342983e-25
846.6615872567735, 7.5882582706812005e-25
921.6440899352095, 7.491430574382948e-25
1003.2672336826923, 7.388891952124962e-25
1092.1191305551354, 7.255868670548318e-25
1188.8399773073174, 7.1140898683642165e-25
1294.1266681462193, 6.935865939827033e-25
1408.7378160015433, 6.728302497389313e-25
1533.499218492704, 6.482128041884632e-25
1669.3098079757674, 6.18074206248642e-25
1790.8613839060758, 5.897369941679652e-25
1925.3852473284342, 5.532555998188854e-25
2063.8133160995303, 5.132218677852642e-25
2186.742869029095, 4.765773473426959e-25
2299.189247915286, 4.397626188449241e-25
2398.840723048802, 4.061647733926671e-25
2489.9725958426748, 3.7358597658067174e-25
2551.5487798365357, 3.477093604820857e-25
2622.8246737822965, 3.2304155401674244e-25
2703.529944187234, 2.9879718865041914e-25
2796.631937333196, 2.7366503087539815e-25
2897.9037348652037, 2.502153365846445e-25
3099.0717606704043, 2.455183412039008e-25
3220.11583741501, 2.6821961520894043e-25
3270.1834065740195, 2.898402216739842e-25
3321.0294450826054, 3.1500736355767792e-25
3372.6660568742673, 3.4433145148576794e-25
3425.105534079022, 3.7746757235833203e-25
3478.360359949539, 4.133175209030621e-25
3532.44321183276, 4.538736299077939e-25
3587.3669641877955, 4.978371469915385e-25
3643.1446916506766, 5.463727622507962e-25
3699.7896721467587, 5.989519670062633e-25
3757.315390051584, 6.5583737590055525e-25
3815.7355394008177, 7.185379731095081e-25
3875.064027150137, 7.831748717155975e-25
3935.31497648576, 8.560807509365955e-25
3996.502730186526, 9.32019427533758e-25
4058.641854038182, 1.0112041363777257e-24
4121.747140300751, 1.098377168168687e-24
4185.83361122989, 1.1930651390290723e-24
4361.64454266911, 1.5206627084391093e-24
4250.916522652923, 1.2988960289923703e-24
4300.391931298596, 1.3820026745271472e-24
4481.014474193503, 1.7170368429738006e-24
4556.5416776988895, 1.8811922257566154e-24
4627.3884972211545, 2.0398472819991723e-24
4714.033400321863, 2.233215156456762e-24
4789.307827400925, 2.4580356794947627e-24
4884.140149534108, 2.6887839793419825e-24
4975.592563836644, 2.927532819975795e-24
5050.171399425625, 3.1802549358522266e-24
5120.222227217655, 3.450639261328867e-24
5228.5649017045735, 3.832054534530199e-24
5350.981219532023, 4.227444978417669e-24
5497.427417867324, 4.6316051171270684e-24
5771.204231631602, 5.121831190123289e-24
6072.6531318864845, 5.0656701331033314e-24
6326.086217019304, 4.617264994735509e-24
6514.277818798035, 4.232302985440409e-24
6666.796515395305, 3.9301126015068766e-24
6796.619689812509, 3.654112398549065e-24
6955.748852736177, 3.381145851048236e-24
7118.603704553521, 3.0931994035017732e-24
7285.271474767125, 2.823282632023949e-24
7447.629231017282, 2.558173144559661e-24
7593.703647197994, 2.323192914349218e-24
7719.213420183104, 2.1308435174923926e-24
7809.055513376781, 1.9816558031370694e-24
7940.676629162152, 1.8374183240559167e-24
8064.141248565117, 1.6799743939874167e-24
8179.002804866598, 1.5409689391361383e-24
8290.169225817379, 1.3921583936986097e-24
8359.742415786175, 1.2628568060905692e-24
8510.018646077668, 1.131113513985289e-24
8544.47601078116, 1.0228847569337374e-24
8632.816545745052, 9.395425942510343e-25
8699.670814539717, 8.65571775540202e-25
8755.778025851305, 7.8723299063487115e-25
8978.600009545848, 7.014518598768816e-25
9139.970411559323, 6.317361207630405e-25
9176.472811349291, 5.778364102106972e-25
9188.278848744045, 5.233407238523247e-25
9147.024042233657, 4.845803576957083e-25
9559.848866520297, 7.914636219517233e-25
9606.787981050631, 9.037097610961281e-25
9543.474416954574, 7.058599273302981e-25
9691.859937697729, 1.0249426936909751e-24
9543.474416954574, 6.498391435154675e-25
9766.915651665664, 1.1853824128126051e-24
